move_id,version_group_id,language_id,flavor_text
436,9,9,An inferno of scarlet flames washes over all Pokémon in battle. It may also inflict burns.
436,10,9,An inferno of scarlet flames washes over all Pokémon in battle. It may also inflict burns.
436,11,9,An inferno of scarlet flames torches everything around the user. It may leave targets with a burn.
436,14,9,An inferno of scarlet flames torches everything around the user. It may leave targets with a burn.
436,15,9,The user torches everything around it with an inferno of scarlet flames. This may also leave those hit with a burn.
436,16,9,The user torches everything around it with an inferno of scarlet flames. This may also leave those hit with a burn.
436,17,9,The user torches everything around it in an inferno of scarlet flames. This may also leave those it hits with a burn.
436,18,9,The user torches everything around it in an inferno of scarlet flames. This may also leave those it hits with a burn.
437,8,9,A storm of sharp leaves is whipped up. The attack’s recoil sharply reduces the user’s Sp. Atk stat.
437,9,9,A storm of sharp leaves is whipped up. The attack’s recoil sharply reduces the user’s Sp. Atk stat.
437,10,9,A storm of sharp leaves is whipped up. The attack’s recoil sharply reduces the user’s Sp. Atk stat.
437,11,9,The user whips up a storm of leaves around the target. The attack’s recoil harshly reduces the user’s Sp. Atk stat.
437,14,9,The user whips up a storm of leaves around the target. The attack’s recoil harshly reduces the user’s Sp. Atk stat.
437,15,9,The user whips up a storm of leaves around the target. The attack’s recoil harshly lowers the user’s Sp. Atk stat.
437,16,9,The user whips up a storm of leaves around the target. The attack’s recoil harshly lowers the user’s Sp. Atk stat.
437,17,9,The user whips up a storm of leaves around the target. The attack’s recoil harshly lowers the user’s Sp. Atk stat.
437,18,9,The user whips up a storm of leaves around the target. The attack’s recoil harshly lowers the user’s Sp. Atk stat.
438,8,9,The user violently whirls its vines or tentacles to harshly lash the foe. 
438,9,9,The user violently whirls its vines or tentacles to harshly lash the foe. 
438,10,9,The user violently whirls its vines or tentacles to harshly lash the foe. 
438,11,9,The user violently whirls its vines or tentacles to harshly lash the target.
438,14,9,The user violently whirls its vines or tentacles to harshly lash the target.
438,15,9,The user violently whirls its vines or tentacles to harshly lash the target.
438,16,9,The user violently whirls its vines or tentacles to harshly lash the target.
438,17,9,"The user violently whirls its vines, tentacles, or the  like to harshly lash the target."
438,18,9,"The user violently whirls its vines, tentacles, or the  like to harshly lash the target."
439,8,9,"The user launches a huge boulder at the foe to attack. It must rest on the next turn, however."
439,9,9,"The user launches a huge boulder at the foe to attack. It must rest on the next turn, however."
439,10,9,"The user launches a huge boulder at the foe to attack. It must rest on the next turn, however."
439,11,9,"The user launches a huge boulder at the target to attack. It must rest on the next turn, however."
439,14,9,"The user launches a huge boulder at the target to attack. It must rest on the next turn, however."
439,15,9,The user launches a huge boulder at the target to attack. The user can’t move on the next turn.
439,16,9,The user launches a huge boulder at the target to attack. The user can’t move on the next turn.
439,17,9,The user launches a huge boulder at the target to attack. The user can’t move on the next turn.
439,18,9,The user launches a huge boulder at the target to attack. The user can’t move on the next turn.
440,8,9,A slashing attack that may also leave the target poisoned. It has a high critical-hit ratio.
440,9,9,A slashing attack that may also leave the target poisoned. It has a high critical-hit ratio.
440,10,9,A slashing attack that may also leave the target poisoned. It has a high critical-hit ratio.
440,11,9,A slashing attack with a poisonous blade that may also leave the target poisoned. Critical hits land more easily.
440,14,9,A slashing attack with a poisonous blade that may also leave the target poisoned. Critical hits land more easily.
440,15,9,A slashing attack with a poisonous blade that may also poison the target. Critical hits land more easily.
440,16,9,A slashing attack with a poisonous blade that may also poison the target. Critical hits land more easily.
440,17,9,A slashing attack with a poisonous blade that may also poison the target. Critical hits land more easily.
440,18,9,A slashing attack with a poisonous blade that may also poison the target. Critical hits land more easily.
441,8,9,The user shoots filthy garbage at the foe to attack. It may also poison the target.
441,9,9,The user shoots filthy garbage at the foe to attack. It may also poison the target.
441,10,9,The user shoots filthy garbage at the foe to attack. It may also poison the target.
441,11,9,The user shoots filthy garbage at the target to attack. It may also poison the target.
441,14,9,The user shoots filthy garbage at the target to attack. It may also poison the target.
441,15,9,The user shoots filthy garbage at the target to attack. This may also poison the target.
441,16,9,The user shoots filthy garbage at the target to attack. This may also poison the target.
441,17,9,The user shoots filthy garbage at the target to attack. This may also poison the target.
441,18,9,The user shoots filthy garbage at the target to attack. This may also poison the target.
442,8,9,The foe slams the target with its steel-hard head. It may also make the target flinch.
442,9,9,The foe slams the target with its steel-hard head. It may also make the target flinch.
442,10,9,The foe slams the target with its steel-hard head. It may also make the target flinch.
442,11,9,The user slams the target with its steel-hard head. It may also make the target flinch.
442,14,9,The user slams the target with its steel-hard head. It may also make the target flinch.
442,15,9,The user slams the target with its steel-hard head. This may also make the target flinch.
442,16,9,The user slams the target with its steel-hard head. This may also make the target flinch.
442,17,9,The user slams the target with its steel-hard head. This may also make the target flinch.
442,18,9,The user slams the target with its steel-hard head. This may also make the target flinch.
443,8,9,The user launches a steel bomb that sticks to the target. This attack will not miss.
443,9,9,The user launches a steel bomb that sticks to the target. This attack will not miss.
443,10,9,The user launches a steel bomb that sticks to the target. This attack will not miss.
443,11,9,The user launches steel bombs that stick to the target. This attack will not miss.
443,14,9,The user launches steel bombs that stick to the target. This attack will not miss.
443,15,9,The user launches steel bombs that stick to the target. This attack never misses.
443,16,9,The user launches steel bombs that stick to the target. This attack never misses.
443,17,9,The user launches steel bombs that stick to the target. This attack never misses.
443,18,9,The user launches steel bombs that stick to the target. This attack never misses.
444,8,9,The user stabs the foe with a sharpened stone. It has a high critical-hit ratio. 
444,9,9,The user stabs the foe with a sharpened stone. It has a high critical-hit ratio. 
444,10,9,The user stabs the foe with a sharpened stone. It has a high critical-hit ratio. 
444,11,9,The user stabs the foe with sharpened stones from below. It has a high critical-hit ratio.
444,14,9,The user stabs the foe with sharpened stones from below. It has a high critical-hit ratio.
444,15,9,The user stabs the target with sharpened stones from below. Critical hits land more easily.
444,16,9,The user stabs the target with sharpened stones from below. Critical hits land more easily.
444,17,9,The user stabs the target from below with sharpened stones. Critical hits land more easily.
444,18,9,The user stabs the target from below with sharpened stones. Critical hits land more easily.
445,8,9,"If it is the opposite gender of the user, the foe is charmed into sharply lowering its Sp. Atk stat."
445,9,9,"If it is the opposite gender of the user, the foe is charmed into sharply lowering its Sp. Atk stat."
445,10,9,"If it is the opposite gender of the user, the foe is charmed into sharply lowering its Sp. Atk stat."
445,11,9,"If it is the opposite gender of the user, the target is charmed into harshly lowering its Sp. Atk stat."
445,14,9,"If it is the opposite gender of the user, the target is charmed into harshly lowering its Sp. Atk stat."
445,15,9,"If any opposing Pokémon is the opposite gender of the user, it is charmed, which harshly lowers its Sp. Atk stat."
445,16,9,"If any opposing Pokémon is the opposite gender of the user, it is charmed, which harshly lowers its Sp. Atk stat."
445,17,9,"If any opposing Pokémon is the opposite gender of the user, it is charmed, which harshly lowers its Sp. Atk stat."
445,18,9,"If any opposing Pokémon is the opposite gender of the user, it is charmed, which harshly lowers its Sp. Atk stat."
446,8,9,The user lays a trap of levitating stones around the foe. The trap hurts foes that switch into battle.
446,9,9,The user lays a trap of levitating stones around the foe. The trap hurts foes that switch into battle.
446,10,9,The user lays a trap of levitating stones around the foe. The trap hurts foes that switch into battle.
446,11,9,The user lays a trap of levitating stones around the opponent’s team. The trap hurts opponents that switch into battle.
446,14,9,The user lays a trap of levitating stones around the opponent’s team. The trap hurts opponents that switch into battle.
446,15,9,The user lays a trap of levitating stones around the opposing team. The trap hurts opposing Pokémon that switch into battle.
446,16,9,The user lays a trap of levitating stones around the opposing team. The trap hurts opposing Pokémon that switch into battle.
446,17,9,The user lays a trap of levitating stones around the opposing team. The trap hurts opposing Pokémon that switch into battle.
446,18,9,The user lays a trap of levitating stones around the opposing team. The trap hurts opposing Pokémon that switch into battle.
447,8,9,"The user snares the foe with grass and trips it. The heavier the foe, the greater the damage."
447,9,9,"The user snares the foe with grass and trips it. The heavier the foe, the greater the damage."
447,10,9,"The user snares the foe with grass and trips it. The heavier the foe, the greater the damage."
447,11,9,"The user snares the target with grass and trips it. The heavier the target, the greater the damage."
447,14,9,"The user snares the target with grass and trips it. The heavier the target, the greater the damage."
447,15,9,"The user snares the target with grass and trips it. The heavier the target, the greater the move’s power."
447,16,9,"The user snares the target with grass and trips it. The heavier the target, the greater the move’s power."
447,17,9,"The user snares the target with grass and trips it. The heavier the target, the greater the move’s power."
447,18,9,"The user snares the target with grass and trips it. The heavier the target, the greater the move’s power."
448,8,9,The user attacks using a sound wave based on words it has learned. It may also confuse the foe.
448,9,9,The user attacks using a sound wave based on words it has learned. It may also confuse the foe.
448,10,9,The user attacks using a sound wave based on words it has learned. It may also confuse the foe.
448,11,9,The user attacks using a sound wave based on words it has learned. It may also confuse the target.
448,14,9,The user attacks using a sound wave based on words it has learned. It may also confuse the target.
448,15,9,The user attacks using a sound wave based on words it has learned. This confuses the target.
448,16,9,The user attacks the target with sound waves of deafening chatter. This confuses the target.
448,17,9,The user attacks the target with sound waves of deafening chatter. This confuses the target.
448,18,9,The user attacks the target with sound waves of deafening chatter. This confuses the target.
449,8,9,The user releases countless shots of light. Its type varies with the kind of Plate the user is holding.
449,9,9,The user releases countless shots of light. Its type varies with the kind of Plate the user is holding.
449,10,9,The user releases countless shots of light. Its type varies with the kind of Plate the user is holding.
449,11,9,The user releases countless shots of light at the target. Its type varies with the kind of Plate the user is holding.
449,14,9,The user releases countless shots of light at the target. Its type varies with the kind of Plate the user is holding.
449,15,9,The user releases countless shots of light at the target. This move’s type varies depending on the kind of Plate the user is holding.
449,16,9,The user releases countless shots of light at the target. This move’s type varies depending on the kind of Plate the user is holding.
449,17,9,The user releases countless shots of light at the target. This move’s type varies depending on the kind of Plate the user is holding.
449,18,9,The user releases countless shots of light at the target. This move’s type varies depending on the kind of Plate the user is holding.
450,8,9,"The user bites the foe. If the foe is holding a Berry, the user eats it and gains its effect."
450,9,9,"The user bites the foe. If the foe is holding a Berry, the user eats it and gains its effect."
450,10,9,"The user bites the foe. If the foe is holding a Berry, the user eats it and gains its effect."
450,11,9,"The user bites the target. If the target is holding a Berry, the user eats it and gains its effect."
450,14,9,"The user bites the target. If the target is holding a Berry, the user eats it and gains its effect."
450,15,9,"The user bites the target. If the target is holding a Berry, the user eats it and gains its effect."
450,16,9,"The user bites the target. If the target is holding a Berry, the user eats it and gains its effect."
450,17,9,"The user bites the target. If the target is holding a Berry, the user eats it and gains its effect."
450,18,9,"The user bites the target. If the target is holding a Berry, the user eats it and gains its effect."
451,8,9,The user fires a concentrated bundle of electricity. It may also raise the user’s Sp. Atk stat.
451,9,9,The user fires a concentrated bundle of electricity. It may also raise the user’s Sp. Atk stat.
451,10,9,The user fires a concentrated bundle of electricity. It may also raise the user’s Sp. Atk stat.
451,11,9,The user attacks with an electric charge. The user may use any remaining electricity to raise its Sp. Atk stat.
451,14,9,The user attacks with an electric charge. The user may use any remaining electricity to raise its Sp. Atk stat.
451,15,9,The user attacks with an electric charge. The user may use any remaining electricity to raise its Sp. Atk stat.
451,16,9,The user attacks with an electric charge. The user may use any remaining electricity to raise its Sp. Atk stat.
451,17,9,The user attacks with an electric charge. The user may use any remaining electricity to raise its Sp. Atk stat.
451,18,9,The user attacks with an electric charge. The user may use any remaining electricity to raise its Sp. Atk stat.
452,8,9,The user slams its rugged body into the foe to attack. The user also sustains serious damage.
452,9,9,The user slams its rugged body into the foe to attack. The user also sustains serious damage.
452,10,9,The user slams its rugged body into the foe to attack. The user also sustains serious damage.
452,11,9,The user slams its rugged body into the target to attack. The user also sustains serious damage.
452,14,9,The user slams its rugged body into the target to attack. The user also sustains serious damage.
452,15,9,The user slams its rugged body into the target to attack. This also damages the user quite a lot.
452,16,9,The user slams its rugged body into the target to attack. This also damages the user quite a lot.
452,17,9,The user slams its rugged body into the target to attack. This also damages the user quite a lot.
452,18,9,The user slams its rugged body into the target to attack. This also damages the user quite a lot.
453,8,9,The user lunges at the foe at a speed that makes it almost invisible. It is sure to strike first.
453,9,9,The user lunges at the foe at a speed that makes it almost invisible. It is sure to strike first.
453,10,9,The user lunges at the foe at a speed that makes it almost invisible. It is sure to strike first.
453,11,9,The user lunges at the target at a speed that makes it almost invisible. It is sure to strike first.
453,14,9,The user lunges at the target at a speed that makes it almost invisible. It is sure to strike first.
453,15,9,The user lunges at the target at a speed that makes it almost invisible. This move always goes first.
453,16,9,The user lunges at the target at a speed that makes it almost invisible. This move always goes first.
453,17,9,The user lunges at the target at a speed that makes it almost invisible. This move always goes first.
453,18,9,The user lunges at the target at a speed that makes it almost invisible. This move always goes first.
454,8,9,The user calls out its underlings to pummel the foe. It has a high critical-hit ratio.
454,9,9,The user calls out its underlings to pummel the foe. It has a high critical-hit ratio.
454,10,9,The user calls out its underlings to pummel the foe. It has a high critical-hit ratio.
454,11,9,The user calls out its underlings to pummel the target. Critical hits land more easily.
454,14,9,The user calls out its underlings to pummel the target. Critical hits land more easily.
454,15,9,The user calls out its underlings to pummel the target. Critical hits land more easily.
454,16,9,The user calls out its underlings to pummel the target. Critical hits land more easily.
454,17,9,The user calls out its underlings to pummel the target. Critical hits land more easily.
454,18,9,The user calls out its underlings to pummel the target. Critical hits land more easily.
455,8,9,"The user calls out its underlings to make a living shield, raising its Defense and Sp. Def stats."
455,9,9,"The user calls out its underlings to shield its body, raising its Defense and Sp. Def stats."
455,10,9,"The user calls out its underlings to shield its body, raising its Defense and Sp. Def stats."
455,11,9,"The user calls out its underlings to shield its body, raising its Defense and Sp. Def stats."
455,14,9,"The user calls out its underlings to shield its body, raising its Defense and Sp. Def stats."
455,15,9,"The user calls out its underlings to shield its body, raising its Defense and Sp. Def stats."
455,16,9,"The user calls out its underlings to shield its body, raising its Defense and Sp. Def stats."
455,17,9,"The user calls out its underlings to shield its body, raising its Defense and Sp. Def stats."
455,18,9,"The user calls out its underlings to shield its body, raising its Defense and Sp. Def stats."
456,8,9,The user calls out its underlings to heal it. The user regains up to half of its max HP.
456,9,9,The user calls out its underlings to heal it. The user regains up to half of its max HP.
456,10,9,The user calls out its underlings to heal it. The user regains up to half of its max HP.
456,11,9,The user calls out its underlings to heal it. The user regains up to half of its max HP.
456,14,9,The user calls out its underlings to heal it. The user regains up to half of its max HP.
456,15,9,The user calls out its underlings to heal it. The user regains up to half of its max HP.
456,16,9,The user calls out its underlings to heal it. The user regains up to half of its max HP.
456,17,9,The user calls out its underlings to heal it. The user regains up to half of its max HP.
456,18,9,The user calls out its underlings to heal it. The user regains up to half of its max HP.
457,8,9,The user delivers a life-endangering head butt at full power. The user also takes terrible damage.
457,9,9,The user delivers a life-endangering head butt at full power. The user also takes terrible damage.
457,10,9,The user delivers a life-endangering attack at full power. The user also takes terrible damage.
457,11,9,"The user attacks the target with a hazardous, full-power headbutt. The user also takes terrible damage."
457,14,9,"The user attacks the target with a hazardous, full-power headbutt. The user also takes terrible damage."
457,15,9,"The user attacks the target with a hazardous, full-power headbutt. This also damages the user terribly."
457,16,9,"The user attacks the target with a hazardous, full-power headbutt. This also damages the user terribly."
457,17,9,"The user attacks the target with a hazardous, full-power headbutt. This also damages the user terribly."
457,18,9,"The user attacks the target with a hazardous, full-power headbutt. This also damages the user terribly."
458,8,9,"The user slams the foe with a tail, etc. The target is hit twice in a row. "
458,9,9,"The user slams the foe with a tail, etc. The target is hit twice in a row. "
458,10,9,"The user slams the foe with a long tail, vines, etc. The target is hit twice in a row."
458,11,9,"The user slams the target with a long tail, vines, or tentacle. The target is hit twice in a row."
458,14,9,"The user slams the target with a long tail, vines, or tentacle. The target is hit twice in a row."
458,15,9,"The user slams the target with a long tail, vines, or a tentacle. The target is hit twice in a row."
458,16,9,"The user slams the target with a long tail, vines, or a tentacle. The target is hit twice in a row."
458,17,9,"The user slams the target with a long tail, vines, or a tentacle. The target is hit twice in a row."
458,18,9,"The user slams the target with a long tail, vines, or a tentacle. The target is hit twice in a row."
459,8,9,The user blasts the foe with power that distorts even time. The user must rest on the next turn.
459,9,9,The user blasts the foe with power that distorts even time. The user must rest on the next turn.
459,10,9,The user blasts the foe with power that distorts even time. The user must rest on the next turn.
459,11,9,The user blasts the target with power that distorts even time. The user must rest on the next turn.
459,14,9,The user blasts the target with power that distorts even time. The user must rest on the next turn.
459,15,9,The user blasts the target with power that distorts even time. The user can’t move on the next turn.
459,16,9,The user blasts the target with power that distorts even time. The user can’t move on the next turn.
459,17,9,The user blasts the target with power that distorts even time. The user can’t move on the next turn.
459,18,9,The user blasts the target with power that distorts even time. The user can’t move on the next turn.
460,8,9,The user tears the foe along with the space around it. This move has a high critical-hit ratio.
460,9,9,The user tears the foe along with the space around it. This move has a high critical-hit ratio.
460,10,9,The user tears the foe along with the space around it. This move has a high critical-hit ratio.
460,11,9,The user tears the target along with the space around it. Critical hits land more easily.
460,14,9,The user tears the target along with the space around it. Critical hits land more easily.
460,15,9,The user tears the target along with the space around it. Critical hits land more easily.
460,16,9,The user tears the target along with the space around it. Critical hits land more easily.
460,17,9,The user tears the target along with the space around it. Critical hits land more easily.
460,18,9,The user tears the target along with the space around it. Critical hits land more easily.
461,8,9,"The user faints. In return, the Pokémon taking its place will have its status and HP fully restored."
461,9,9,"The user faints. In return, the Pokémon taking its place will have its status and HP fully restored."
461,10,9,"The user faints. In return, the Pokémon taking its place will have its status and HP fully restored."
461,11,9,"The user faints. In return, the Pokémon taking its place will have its status and HP fully restored."
461,14,9,"The user faints. In return, the Pokémon taking its place will have its status and HP fully restored."
461,15,9,"The user faints. In return, the Pokémon taking its place will have its status and HP fully restored."
461,16,9,"The user faints. In return, the Pokémon taking its place will have its status and HP fully restored."
461,17,9,"The user faints. In return, the Pokémon taking its place will have its status and HP fully restored."
461,18,9,"The user faints. In return, the Pokémon taking its place will have its status and HP fully restored."
462,8,9,The foe is crushed with great force. The attack is more powerful the more HP the foe has left.
462,9,9,The foe is crushed with great force. The attack is more powerful the more HP the foe has left.
462,10,9,The foe is crushed with great force. The attack is more powerful the more HP the foe has left.
462,11,9,The target is crushed with great force. The attack is more powerful the more HP the target has left.
462,14,9,The target is crushed with great force. The attack is more powerful the more HP the target has left.
462,15,9,"The target is crushed with great force. The more HP the target has left, the greater this move’s power."
462,16,9,"The target is crushed with great force. The more HP the target has left, the greater this move’s power."
462,17,9,"The target is crushed with great force. The more HP the target has left, the greater this move’s power."
462,18,9,"The target is crushed with great force. The more HP the target has left, the greater this move’s power."
463,8,9,The foe becomes trapped within a maelstrom of fire that rages for two to five turns.
463,9,9,The foe becomes trapped within a maelstrom of fire that rages for two to five turns.
463,10,9,The foe becomes trapped within a maelstrom of fire that rages for two to five turns.
463,11,9,The target becomes trapped within a maelstrom of fire that rages for four to five turns.
463,14,9,The target becomes trapped within a maelstrom of fire that rages for four to five turns.
463,15,9,The target becomes trapped within a maelstrom of fire that rages for four to five turns.
463,16,9,The target becomes trapped within a maelstrom of fire that rages for four to five turns.
463,17,9,The target becomes trapped within a maelstrom of fire that rages for four to five turns.
463,18,9,The target becomes trapped within a maelstrom of fire that rages for four to five turns.
464,8,9,The foe is dragged into a world of total darkness that puts it to sleep. 
464,9,9,The foe is dragged into a world of total darkness that puts it to sleep. 
464,10,9,The foe is dragged into a world of total darkness that puts it to sleep. 
464,11,9,Opposing Pokémon are dragged into a world of total darkness that makes them sleep.
464,14,9,Opposing Pokémon are dragged into a world of total darkness that makes them sleep.
464,15,9,Opposing Pokémon are dragged into a world of total darkness that makes them sleep.
464,16,9,Opposing Pokémon are dragged into a world of total darkness that makes them sleep.
464,17,9,Opposing Pokémon are dragged into a world of total darkness that makes them sleep.
464,18,9,Opposing Pokémon are dragged into a world of total darkness that makes them sleep.
465,8,9,The user generates a shock wave from within its body. It may also lower the target’s Sp. Def.
465,9,9,The user generates a shock wave from within its body. It may also lower the target’s Sp. Def.
465,10,9,The user generates a shock wave from within its body. It may also lower the target’s Sp. Def.
465,11,9,The user emits a shock wave from its body to attack its target. It may harshly lower the target’s Sp. Def.
465,14,9,The user emits a shock wave from its body to attack its target. It may harshly lower the target’s Sp. Def.
465,15,9,The user emits a shock wave from its body to attack its target. This may also harshly lower the target’s Sp. Def.
465,16,9,The user emits a shock wave from its body to attack its target. This may also harshly lower the target’s Sp. Def.
465,17,9,The user emits a shock wave from its body to attack its target. This may also harshly lower the target’s Sp. Def stat.
465,18,9,The user emits a shock wave from its body to attack its target. This may also harshly lower the target’s Sp. Def stat.
466,8,9,The user creates a gust of repulsive wind. It may also raise all the user’s stats at once.
466,9,9,The user creates a gust of repulsive wind. It may also raise all the user’s stats at once.
466,10,9,The user creates a gust of repulsive wind. It may also raise all the user’s stats at once.
466,11,9,The user blasts the target with a gust of repulsive wind. It may also raise all the user’s stats at once.
466,14,9,The user blasts the target with a gust of repulsive wind. It may also raise all the user’s stats at once.
466,15,9,The user blasts the target with a gust of repulsive wind. This may also raise all the user’s stats at once.
466,16,9,The user blasts the target with a gust of repulsive wind. This may also raise all the user’s stats at once.
466,17,9,The user blasts the target with a gust of repulsive wind. This may also raise all the user’s stats at once.
466,18,9,The user blasts the target with a gust of repulsive wind. This may also raise all the user’s stats at once.
467,8,9,"The user disappears, then strikes the foe on the second turn. It hits even if the foe used Protect."
467,9,9,"The user disappears, then strikes the foe on the second turn. It hits even if the foe used Protect."
467,10,9,"The user disappears, then strikes the foe on the second turn. It hits even if the foe protects itself."
467,11,9,"The user disappears, then strikes the target on the second turn. It hits even if the target protects itself."
467,14,9,"The user disappears, then strikes the target on the second turn. It hits even if the target protects itself."
467,15,9,"The user disappears, then strikes the target on the next turn. This move hits even if the target protects itself."
467,16,9,"The user disappears, then strikes the target on the next turn. This move hits even if the target protects itself."
467,17,9,"The user disappears, then strikes the target on the next turn. This move hits even if the target protects itself."
467,18,9,"The user disappears, then strikes the target on the next turn. This move hits even if the target protects itself."
468,11,9,The user sharpens its claws to boost its Attack stat and accuracy.
468,14,9,The user sharpens its claws to boost its Attack stat and accuracy.
468,15,9,The user sharpens its claws to boost its Attack stat and accuracy.
468,16,9,The user sharpens its claws to boost its Attack stat and accuracy.
468,17,9,The user sharpens its claws to boost its Attack stat and accuracy.
468,18,9,The user sharpens its claws to boost its Attack stat and accuracy.
469,11,9,"The user and its allies are protected from wide-ranging attacks for one turn. If used in succession, its chance of failing rises."
469,14,9,"The user and its allies are protected from wide-ranging attacks for one turn. If used in succession, its chance of failing rises."
469,15,9,The user and its allies are protected from wide-ranging attacks for one turn.
469,16,9,The user and its allies are protected from wide-ranging attacks for one turn.
469,17,9,The user and its allies are protected from wide-ranging attacks for one turn.
469,18,9,The user and its allies are protected from wide-ranging attacks for one turn.
470,11,9,The user employs its psychic power to average its Defense and Sp. Def stats with those of its target’s.
470,14,9,The user employs its psychic power to average its Defense and Sp. Def stats with those of its target’s.
470,15,9,The user employs its psychic power to average its Defense and Sp. Def stats with those of the target.
470,16,9,The user employs its psychic power to average its Defense and Sp. Def stats with those of the target.
470,17,9,The user employs its psychic power to average its Defense and Sp. Def stats with those of the target.
470,18,9,The user employs its psychic power to average its Defense and Sp. Def stats with those of the target.
471,11,9,The user employs its psychic power to average its Attack and Sp. Atk stats with those of the target’s.
471,14,9,The user employs its psychic power to average its Attack and Sp. Atk stats with those of the target’s.
471,15,9,The user employs its psychic power to average its Attack and Sp. Atk stats with those of the target.
471,16,9,The user employs its psychic power to average its Attack and Sp. Atk stats with those of the target.
471,17,9,The user employs its psychic power to average its Attack and Sp. Atk stats with those of the target.
471,18,9,The user employs its psychic power to average its Attack and Sp. Atk stats with those of the target.
472,11,9,The user creates a bizarre area in which Pokémon’s Defense and Sp. Def stats are swapped for five turns.
472,14,9,The user creates a bizarre area in which Pokémon’s Defense and Sp. Def stats are swapped for five turns.
472,15,9,The user creates a bizarre area in which Pokémon’s Defense and Sp. Def stats are swapped for five turns.
472,16,9,The user creates a bizarre area in which Pokémon’s Defense and Sp. Def stats are swapped for five turns.
472,17,9,The user creates a bizarre area in which Pokémon’s Defense and Sp. Def stats are swapped for five turns.
472,18,9,The user creates a bizarre area in which Pokémon’s Defense and Sp. Def stats are swapped for five turns.
473,11,9,The user materializes an odd psychic wave to attack the target. This attack does physical damage.
473,14,9,The user materializes an odd psychic wave to attack the target. This attack does physical damage.
473,15,9,The user materializes an odd psychic wave to attack the target. This attack does physical damage.
473,16,9,The user materializes an odd psychic wave to attack the target. This attack does physical damage.
473,17,9,The user materializes an odd psychic wave to attack the target. This attack does physical damage.
473,18,9,The user materializes an odd psychic wave to attack the target. This attack does physical damage.
474,11,9,The user drenches the target in a special poisonous liquid. Its power is doubled if the target is poisoned.
474,14,9,The user drenches the target in a special poisonous liquid. Its power is doubled if the target is poisoned.
474,15,9,The user drenches the target in a special poisonous liquid. This move’s power is doubled if the target is poisoned.
474,16,9,The user drenches the target in a special poisonous liquid. This move’s power is doubled if the target is poisoned.
474,17,9,The user drenches the target in a special poisonous liquid. This move’s power is doubled if the target is poisoned.
474,18,9,The user drenches the target in a special poisonous liquid. This move’s power is doubled if the target is poisoned.
475,11,9,The user sheds part of its body to make itself lighter and sharply raise its Speed stat.
475,14,9,The user sheds part of its body to make itself lighter and sharply raise its Speed stat.
475,15,9,The user sheds part of its body to make itself lighter and sharply raise its Speed stat.
475,16,9,The user sheds part of its body to make itself lighter and sharply raise its Speed stat.
475,17,9,The user sheds part of its body to make itself lighter and sharply raise its Speed stat.
475,18,9,The user sheds part of its body to make itself lighter and sharply raise its Speed stat.
476,11,9,The user scatters a cloud of irritating powder to draw attention to itself. Opponents aim only at the user.
476,14,9,The user scatters a cloud of irritating powder to draw attention to itself. Opponents aim only at the user.
476,15,9,The user scatters a cloud of irritating powder to draw attention to itself. Opponents aim only at the user.
476,16,9,The user scatters a cloud of irritating powder to draw attention to itself. Opponents aim only at the user.
476,17,9,The user scatters a cloud of irritating powder to draw attention to itself. Opponents aim only at the user.
476,18,9,The user scatters a cloud of irritating powder to draw attention to itself. Opponents aim only at the user.
477,11,9,The user makes the target float with its psychic power. The target is easier to hit for three turns.
477,14,9,The user makes the target float with its psychic power. The target is easier to hit for three turns.
477,15,9,The user makes the target float with its psychic power. The target is easier to hit for three turns.
477,16,9,The user makes the target float with its psychic power. The target is easier to hit for three turns.
477,17,9,The user makes the target float with its psychic power. The target is easier to hit for three turns.
477,18,9,The user makes the target float with its psychic power. The target is easier to hit for three turns.
478,11,9,The user creates a bizarre area in which Pokémon’s held items lose their effects for five turns.
478,14,9,The user creates a bizarre area in which Pokémon’s held items lose their effects for five turns.
478,15,9,The user creates a bizarre area in which Pokémon’s held items lose their effects for five turns.
478,16,9,The user creates a bizarre area in which Pokémon’s held items lose their effects for five turns.
478,17,9,The user creates a bizarre area in which Pokémon’s held items lose their effects for five turns.
478,18,9,The user creates a bizarre area in which Pokémon’s held items lose their effects for five turns.
479,11,9,The user throws a stone or projectile to attack an opponent. A flying Pokémon will fall to the ground when hit.
479,14,9,The user throws a stone or projectile to attack an opponent. A flying Pokémon will fall to the ground when hit.
479,15,9,The user throws a stone or similar projectile to attack an opponent. A flying Pokémon will fall to the ground when it’s hit.
479,16,9,The user throws a stone or similar projectile to attack an opponent. A flying Pokémon will fall to the ground when it’s hit.
479,17,9,The user throws a stone or similar projectile to attack an opponent. A flying Pokémon will fall to the ground when it’s hit.
479,18,9,The user throws a stone or similar projectile to attack an opponent. A flying Pokémon will fall to the ground when it’s hit.
480,11,9,The user strikes the target with a fierce blow. This attack always results in a critical hit.
480,14,9,The user strikes the target with a fierce blow. This attack always results in a critical hit.
480,15,9,The user strikes the target with a fierce blow. This attack always results in a critical hit.
480,16,9,The user strikes the target with a fierce blow. This attack always results in a critical hit.
480,17,9,The user strikes the target with a fierce blow. This attack always results in a critical hit.
480,18,9,The user strikes the target with a fierce blow. This attack always results in a critical hit.
481,11,9,The user attacks the target with a bursting flame. The bursting flame damages Pokémon next to the target as well.
481,14,9,The user attacks the target with a bursting flame. The bursting flame damages Pokémon next to the target as well.
